item_id,project_id,category,sub_category,item_name,unit,quantity,rate_per_unit_inr,amount_inr
ITM002300,PRJ0073,Electrical,Lighting,LED street/flood light 50W,nos,122.0,2578.79,314612.38
ITM002301,PRJ0073,Electrical,DG Set,Diesel generator set (backup),nos,1.0,448957.7,448957.7
ITM002302,PRJ0073,Electrical,Switchgear,Main LT panel (custom),nos,1.0,128677.41,128677.41
ITM002303,PRJ0073,Electrical,Lighting,LED panel light 18W,nos,1516.0,513.58,778587.28
ITM002304,PRJ0073,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,67710.12,,
ITM002305,PRJ0073,Electrical,Switchgear,MCCB panel 200A,nos,7.0,27133.87,189937.09
ITM002306,PRJ0073,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,1521.65,1304.03,1984277.25
ITM002307,PRJ0073,Electrical,Switchgear,MCB distribution board (8-way),nos,172.0,2694.09,463383.48
ITM002308,PRJ0073,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,204.0,4822.29,983747.16
ITM002309,PRJ0073,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,14188.15,241.76,3430127.14
ITM002310,PRJ0073,Plumbing,Pumps,Centrifugal water pump set,nos,8.0,29926.37,239410.96
ITM002311,PRJ0073,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,41090.69,250.34,10286643.33
ITM002312,PRJ0074,Civil,Structural Steel,Structural steel fabrication & erection,kg,3161.78,126.42,399712.23
ITM002313,PRJ0074,Civil,Earthwork,Backfilling with excavated earth,cum,11.92,161.88,1929.61
ITM002314,PRJ0074,Civil,Doors and Windows,Aluminium windows with glazing,sqm,90.13,4846.56,436820.45
ITM002315,PRJ0074,Civil,Doors and Windows,Flush doors with frame,nos,1.0,9667.09,9667.09
ITM002316,PRJ0074,Civil,Plastering,External cement plaster 20mm,sqm,1023.58,324.77,332428.08
ITM002317,PRJ0074,Civil,Earthwork,Excavation for foundation,cum,27.05,223.5,6045.68
ITM002318,PRJ0074,Civil,Painting,Interior emulsion paint (2 coats),sqm,2842.89,109.95,312575.76
ITM002319,PRJ0074,Civil,Masonry,AAC block masonry (200mm),sqm,345.16,669.53,231094.97
ITM002320,PRJ0074,Civil,Concrete,RCC M25 for slabs/beams,cum,40.53,9597.99,389006.53
ITM002321,PRJ0074,Civil,Reinforcement,TMT steel bars Fe 500,kg,3689.76,83.82,309275.68
ITM002322,PRJ0074,Civil,Plastering,Internal cement plaster 12mm,sqm,2252.05,250.78,564769.1
ITM002323,PRJ0074,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,91.07,374.56,34111.18
ITM002324,PRJ0074,Civil,Flooring,Granite flooring,sqm,167.51,2624.9,439697.0
ITM002325,PRJ0074,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,436.96,896.93,391922.53
ITM002326,PRJ0074,Civil,Flooring,Vitrified tile flooring,sqm,1025.43,1092.7,1120487.36
ITM002327,PRJ0074,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,14.28,4756.07,67916.68
ITM002328,PRJ0074,Civil,Roofing,RCC roof slab with waterproofing,sqm,933.7,1489.21,1390475.38
ITM002329,PRJ0074,Civil,Painting,Exterior weatherproof paint,sqm,972.14,148.02,143896.16
ITM002330,PRJ0074,Civil,Concrete,RCC M25 for footings/columns,cum,22.23,9511.02,211429.97
ITM002331,PRJ0074,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,758495.52,758495.52
ITM002332,PRJ0074,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,10.6,1528.52,16202.31
ITM002333,PRJ0074,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,811.05,59.86,48549.45
ITM002334,PRJ0074,Electrical,Switchgear,MCB distribution board (8-way),nos,1.0,2492.37,2492.37
ITM002335,PRJ0074,Electrical,Lighting,LED street/flood light 50W,nos,1.0,2021.68,2021.68
ITM002336,PRJ0074,Electrical,Lighting,Emergency exit light,nos,1.0,1552.92,1552.92
ITM002337,PRJ0074,Electrical,DG Set,Diesel generator set (backup),nos,1.0,473742.21,473742.21
ITM002338,PRJ0074,Electrical,Sockets and Switches,Modular switch/socket points,nos,19.0,647.47,12301.93
ITM002339,PRJ0074,Electrical,Switchgear,Main LT panel (custom),nos,1.0,150984.62,150984.62
ITM002340,PRJ0074,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,577.7,49.79,28763.68
ITM002341,PRJ0074,Plumbing,Pumps,Centrifugal water pump set,nos,1.0,23383.24,23383.24
ITM002342,PRJ0074,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,1.0,7025.01,7025.01
ITM002343,PRJ0074,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,1.0,7262.88,7262.88
ITM002344,PRJ0074,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,1.0,90230.56,90230.56
ITM002345,PRJ0074,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,197.23,336.93,66452.7
ITM002346,PRJ0074,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,240.11,232.97,55938.43
ITM002347,PRJ0075,Civil,Earthwork,Excavation for foundation,cum,6991.4,219.52,1534752.13
ITM002348,PRJ0075,Civil,Flooring,Granite flooring,sqm,68108.85,3671.58,250067091.48
ITM002349,PRJ0075,Civil,Painting,Interior emulsion paint (2 coats),sqm,694900.09,118.68,82470742.68
ITM002350,PRJ0075,Civil,Reinforcement,TMT steel bars Fe 500,kg,1409182.3,91.71,129236108.73
ITM002351,PRJ0075,Civil,Structural Steel,Structural steel fabrication & erection,kg,763383.17,145.91,111385238.33
ITM002352,PRJ0075,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,26989.63,389.6,10515159.85
ITM002353,PRJ0075,Civil,Masonry,AAC block masonry (200mm),sqm,115301.1,736.97,84973451.67
ITM002354,PRJ0075,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,3943.02,5345.47,21077295.12
ITM002355,PRJ0075,Civil,Plastering,External cement plaster 20mm,sqm,296573.15,378.49,112249971.54
ITM002356,PRJ0075,Civil,Concrete,RCC M25 for slabs/beams,cum,11259.1,11106.97,125054485.93
ITM002357,PRJ0075,Civil,Plastering,Internal cement plaster 12mm,sqm,629218.0,238.39,149999279.02
ITM002358,PRJ0075,Civil,Painting,Exterior weatherproof paint,sqm,471937.09,146.31,69049115.64
ITM002359,PRJ0075,Civil,Doors and Windows,Aluminium windows with glazing,sqm,25739.3,5166.61,132984924.77
ITM002360,PRJ0075,Civil,Concrete,RCC M25 for footings/columns,cum,11551.81,10249.79,118403626.62
ITM002361,PRJ0075,Civil,Earthwork,Backfilling with excavated earth,cum,6322.84,175.16,1107508.65
ITM002362,PRJ0075,Civil,Roofing,RCC roof slab with waterproofing,sqm,303445.86,1784.01,541350448.7
ITM002363,PRJ0075,Civil,Flooring,Vitrified tile flooring,sqm,312032.29,1082.42,337749991.34
ITM002364,PRJ0075,Civil,Doors and Windows,Flush doors with frame,nos,265.0,14239.06,3773350.9
ITM002365,PRJ0075,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,146005.78,798.16,116535973.36
ITM002366,PRJ0075,Electrical,DG Set,Diesel generator set (backup),nos,2.0,506478.04,1012956.08
ITM002367,PRJ0075,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,291108.06,36.52,10631266.35
ITM002368,PRJ0075,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,22.0,31873.06,701207.32
ITM002369,PRJ0075,Electrical,Switchgear,MCCB panel 200A,nos,19.0,22731.99,431907.81
ITM002370,PRJ0075,Electrical,Earthing,Earthing pit with GI strip,nos,83.0,4912.02,407697.66
ITM002371,PRJ0075,Electrical,Lighting,LED panel light 18W,nos,2852.0,872.09,2487200.68
ITM002372,PRJ0075,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,5561.27,1488.58,8278395.3
ITM002373,PRJ0075,Electrical,Transformer,Distribution transformer (as per load calc),nos,2.0,834305.03,1668610.06
ITM002374,PRJ0075,Electrical,Switchgear,Main LT panel (custom),nos,5.0,170841.67,854208.35
ITM002375,PRJ0075,Electrical,Sockets and Switches,Modular switch/socket points,nos,6984.0,417.2,2913724.8
ITM002376,PRJ0075,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,10516.05,997.08,10485343.13
ITM002377,PRJ0075,Electrical,Cable Trays,GI perforated cable tray,meter,15263.71,514.44,7852262.97
ITM002378,PRJ0075,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,202866.87,59.92,12155782.85
ITM002379,PRJ0075,Electrical,Lighting,LED street/flood light 50W,nos,296.0,2281.96,675460.16
ITM002380,PRJ0075,Electrical,Switchgear,MCB distribution board (8-way),nos,546.0,2156.74,1177580.04
ITM002381,PRJ0075,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,340.0,6914.53,2350940.2
ITM002382,PRJ0075,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,319.0,10735.16,3424516.04
ITM002383,PRJ0075,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,51473.57,231.59,11920764.08
ITM002384,PRJ0075,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,29540.39,332.03,9808295.69
ITM002385,PRJ0075,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,16.0,90748.6,1451977.6
ITM002386,PRJ0076,Civil,Flooring,Vitrified tile flooring,sqm,321307.92,1061.24,340984817.02
ITM002387,PRJ0076,Civil,Painting,Exterior weatherproof paint,sqm,401310.61,111.52,44754159.23
ITM002388,PRJ0076,Civil,Plastering,Internal cement plaster 12mm,sqm,578130.92,184.46,106642029.5
ITM002389,PRJ0076,Civil,Reinforcement,TMT steel bars Fe 500,kg,1942824.79,66.11,128440146.87
ITM002390,PRJ0076,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,147705.11,626.05,92470784.12
ITM002391,PRJ0076,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,37813.32,298.07,11271016.29
ITM002392,PRJ0076,Civil,Plastering,External cement plaster 20mm,sqm,293409.26,244.5,71738564.07
ITM002393,PRJ0076,Civil,Masonry,AAC block masonry (200mm),sqm,146021.5,559.56,81707790.54
ITM002394,PRJ0076,Civil,Concrete,RCC M25 for slabs/beams,cum,11247.11,9039.25,101665439.07
ITM002395,PRJ0076,Civil,Concrete,RCC M25 for footings/columns,cum,8555.74,8661.81,74108194.29
ITM002396,PRJ0076,Civil,Roofing,RCC roof slab with waterproofing,sqm,286880.57,1278.82,366868610.53
ITM002397,PRJ0076,Civil,Structural Steel,Structural steel fabrication & erection,kg,470865.71,99.36,46785216.95
ITM002398,PRJ0076,Civil,Earthwork,Excavation for foundation,cum,6385.41,180.51,1152630.36
ITM002399,PRJ0076,Electrical,Switchgear,MCCB panel 200A,nos,46.0,22262.36,1024068.56
ITM002400,PRJ0076,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,4269.34,789.01,3368551.95
ITM002401,PRJ0076,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,312506.16,49.23,15384678.26
ITM002402,PRJ0076,Electrical,Lighting,LED panel light 18W,nos,5045.0,438.48,2212131.6
ITM002403,PRJ0076,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,5385.85,1378.14,7422455.32
ITM002404,PRJ0076,Electrical,Cable Trays,GI perforated cable tray,meter,15867.42,489.93,7773925.08
ITM002405,PRJ0076,Electrical,Transformer,Distribution transformer (as per load calc),nos,2.0,679364.78,1358729.56
ITM002406,PRJ0076,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,228855.04,49.89,11417577.95
ITM002407,PRJ0076,Electrical,DG Set,Diesel generator set (backup),nos,1.0,455785.52,455785.52
ITM002408,PRJ0076,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,37.0,39167.84,1449210.08
ITM002409,PRJ0076,Electrical,Switchgear,MCB distribution board (8-way),nos,416.0,1790.64,744906.24
ITM002410,PRJ0076,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,102320.88,189.68,19408224.52
ITM002411,PRJ0076,Plumbing,Pumps,Centrifugal water pump set,nos,26.0,29479.69,766471.94
ITM002412,PRJ0076,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,449.0,4649.37,2087567.13
ITM002413,PRJ0076,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,23.0,60342.44,1387876.12
ITM002414,PRJ0077,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,1167.78,5323.69,6216898.71
ITM002415,PRJ0077,Civil,Plastering,External cement plaster 20mm,sqm,114672.79,353.24,40507016.34
ITM002416,PRJ0077,Civil,Painting,Interior emulsion paint (2 coats),sqm,309984.38,112.71,34938339.47
ITM002417,PRJ0077,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,50147.29,1001.74,50234546.28
ITM002418,PRJ0077,Civil,Concrete,RCC M25 for slabs/beams,cum,4861.37,11764.11,57189691.43
ITM002419,PRJ0077,Civil,Painting,Exterior weatherproof paint,sqm,137283.82,163.59,22458260.11
ITM002420,PRJ0077,Civil,Flooring,Granite flooring,sqm,23723.34,2748.95,65214275.49
ITM002421,PRJ0077,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,13813.03,506.9,7001824.91
ITM002422,PRJ0077,Civil,Reinforcement,TMT steel bars Fe 500,kg,529050.43,93.69,49566734.79
ITM002423,PRJ0077,Civil,Concrete,RCC M25 for footings/columns,cum,4036.69,12079.63,48761721.62
ITM002424,PRJ0077,Civil,Doors and Windows,Flush doors with frame,nos,118.0,15922.05,1878801.9
ITM002425,PRJ0077,Civil,Structural Steel,Structural steel fabrication & erection,kg,362666.32,143.89,52184056.78
ITM002426,PRJ0077,Civil,Doors and Windows,Aluminium windows with glazing,sqm,8791.03,5941.85,52234981.61
ITM002427,PRJ0077,Civil,Plastering,Internal cement plaster 12mm,sqm,284300.04,252.66,71831248.11
ITM002428,PRJ0077,Civil,Flooring,Vitrified tile flooring,sqm,99033.39,1354.82,134172417.44
ITM002429,PRJ0077,Electrical,Lighting,LED panel light 18W,nos,1465.0,850.37,1245792.05
ITM002430,PRJ0077,Electrical,Switchgear,Main LT panel (custom),nos,1.0,113725.39,113725.39
ITM002431,PRJ0077,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,58301.75,62.86,3664848.0
ITM002432,PRJ0077,Electrical,Earthing,Earthing pit with GI strip,nos,23.0,5842.33,134373.59
ITM002433,PRJ0077,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,2603.69,952.06,2478869.1
ITM002434,PRJ0077,Electrical,Lighting,LED street/flood light 50W,nos,182.0,3094.7,563235.4
ITM002435,PRJ0077,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,89966.51,76.27,6861745.72
ITM002436,PRJ0077,Electrical,DG Set,Diesel generator set (backup),nos,1.0,829498.62,829498.62
ITM002437,PRJ0077,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,1823.66,1381.22,2518875.67
ITM002438,PRJ0077,Electrical,Cable Trays,GI perforated cable tray,meter,6710.71,616.63,4138025.11
ITM002439,PRJ0077,Electrical,Lighting,Emergency exit light,nos,107.0,1636.85,175142.95
ITM002440,PRJ0077,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,651516.12,651516.12
ITM002441,PRJ0077,Electrical,Sockets and Switches,Modular switch/socket points,nos,1249.0,651.17,813311.33
ITM002442,PRJ0077,Electrical,Switchgear,MCCB panel 200A,nos,16.0,32018.37,512293.92
ITM002443,PRJ0077,Electrical,Switchgear,MCB distribution board (8-way),nos,100.0,3159.09,315909.0
ITM002444,PRJ0077,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,94458.59,37.94,3583758.9
ITM002445,PRJ0077,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,113.0,4759.6,537834.8
ITM002446,PRJ0077,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,4.0,87945.91,351783.64
ITM002447,PRJ0077,Plumbing,Pumps,Centrifugal water pump set,nos,9.0,28191.77,253725.93
ITM002448,PRJ0077,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,73.0,10050.27,733669.71
ITM002449,PRJ0078,Civil,Plastering,Internal cement plaster 12mm,sqm,160756.92,248.12,39887006.99
ITM002450,PRJ0078,Civil,Plastering,External cement plaster 20mm,sqm,66143.52,252.97,16732326.25
ITM002451,PRJ0078,Civil,Concrete,RCC M25 for slabs/beams,cum,3906.35,,
ITM002452,PRJ0078,Civil,Roofing,RCC roof slab with waterproofing,sqm,80127.67,1875.86,150308291.05
ITM002453,PRJ0078,Civil,Reinforcement,TMT steel bars Fe 500,kg,346423.45,93.54,32404449.51
ITM002454,PRJ0078,Civil,Flooring,Vitrified tile flooring,sqm,67892.02,1464.65,99438047.09
ITM002455,PRJ0078,Civil,Flooring,Granite flooring,sqm,15439.04,2722.5,42032786.4
ITM002456,PRJ0078,Civil,Earthwork,Backfilling with excavated earth,cum,1340.72,180.7,242268.1
ITM002457,PRJ0078,Civil,Doors and Windows,Aluminium windows with glazing,sqm,8194.19,5007.59,41033143.9
ITM002458,PRJ0078,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,5890.85,519.91,3062711.82
ITM002459,PRJ0078,Civil,Painting,Interior emulsion paint (2 coats),sqm,193767.74,111.23,21552785.72
ITM002460,PRJ0078,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,981.5,6181.93,6067564.29
ITM002461,PRJ0078,Civil,Doors and Windows,Flush doors with frame,nos,89.0,14682.3,1306724.7
ITM002462,PRJ0078,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,37687.19,951.63,35864260.62
ITM002463,PRJ0078,Civil,Earthwork,Excavation for foundation,cum,1454.01,282.25,410394.32
ITM002464,PRJ0078,Civil,Masonry,AAC block masonry (200mm),sqm,32206.68,829.06,26701270.12
ITM002465,PRJ0078,Civil,Structural Steel,Structural steel fabrication & erection,kg,196406.25,119.72,23513756.25
ITM002466,PRJ0078,Civil,Painting,Exterior weatherproof paint,sqm,83349.5,137.98,11500564.01
ITM002467,PRJ0078,Civil,Concrete,RCC M25 for footings/columns,cum,2335.18,11458.86,26758500.69
ITM002468,PRJ0078,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,8.0,35350.32,282802.56
ITM002469,PRJ0078,Electrical,Sockets and Switches,Modular switch/socket points,nos,1046.0,530.88,555300.48
ITM002470,PRJ0078,Electrical,Switchgear,MCCB panel 200A,nos,9.0,30492.21,274429.89
ITM002471,PRJ0078,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,987.84,1483.18,1465144.53
ITM002472,PRJ0078,Electrical,Switchgear,MCB distribution board (8-way),nos,103.0,2769.82,285291.46
ITM002473,PRJ0078,Electrical,Lighting,LED panel light 18W,nos,677.0,773.24,523483.48
ITM002474,PRJ0078,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,90562.36,41.43,3751998.57
ITM002475,PRJ0078,Electrical,DG Set,Diesel generator set (backup),nos,1.0,694436.19,694436.19
ITM002476,PRJ0078,Electrical,Switchgear,Main LT panel (custom),nos,1.0,201528.88,201528.88
ITM002477,PRJ0078,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,1138.83,796.05,906565.62
ITM002478,PRJ0078,Electrical,Cable Trays,GI perforated cable tray,meter,4060.54,642.85,2610318.14
ITM002479,PRJ0078,Electrical,Earthing,Earthing pit with GI strip,nos,33.0,6225.27,205433.91
ITM002480,PRJ0078,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,50180.49,53.44,2681645.39
ITM002481,PRJ0078,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,33767.62,67.55,2281002.73
ITM002482,PRJ0078,Electrical,Lighting,Emergency exit light,nos,50.0,1610.21,80510.5
ITM002483,PRJ0078,Electrical,Lighting,LED street/flood light 50W,nos,71.0,2071.28,147060.88
ITM002484,PRJ0078,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,648409.33,648409.33
ITM002485,PRJ0078,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,14782.26,287.31,4247091.12
ITM002486,PRJ0078,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,18766.34,241.84,4538451.67
ITM002487,PRJ0078,Plumbing,Pumps,Centrifugal water pump set,nos,7.0,28805.01,201635.07
ITM002488,PRJ0078,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,69.0,12233.79,844131.51
ITM002489,PRJ0078,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,76.0,6875.83,522563.08
ITM002490,PRJ0078,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,3.0,72479.75,217439.25
ITM002491,PRJ0079,Civil,Flooring,Granite flooring,sqm,38809.54,2840.62,110243155.51
ITM002492,PRJ0079,Civil,Plastering,External cement plaster 20mm,sqm,188902.78,,
ITM002493,PRJ0079,Civil,Doors and Windows,Flush doors with frame,nos,210.0,11197.14,2351399.4
ITM002494,PRJ0079,Civil,Flooring,Vitrified tile flooring,sqm,173492.45,1393.19,241707946.42
ITM002495,PRJ0079,Civil,Plastering,Internal cement plaster 12mm,sqm,516156.44,228.93,118163693.81
ITM002496,PRJ0079,Civil,Roofing,RCC roof slab with waterproofing,sqm,198524.69,1489.64,295730319.21
ITM002497,PRJ0079,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,84261.85,780.9,65800078.66
ITM002498,PRJ0079,Civil,Concrete,RCC M25 for footings/columns,cum,5721.46,,
ITM002499,PRJ0079,Civil,Structural Steel,Structural steel fabrication & erection,kg,372878.44,114.77,42795258.56
ITM002500,PRJ0079,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,21489.53,493.24,10599495.78
ITM002501,PRJ0079,Civil,Painting,Interior emulsion paint (2 coats),sqm,490322.01,129.42,63457474.53
ITM002502,PRJ0079,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,1954.06,4848.27,9473810.48
ITM002503,PRJ0079,Electrical,Switchgear,MCCB panel 200A,nos,22.0,23094.21,508072.62
ITM002504,PRJ0079,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,2489.98,1277.03,3179779.16
ITM002505,PRJ0079,Electrical,Switchgear,MCB distribution board (8-way),nos,247.0,2520.88,622657.36
ITM002506,PRJ0079,Electrical,Switchgear,Main LT panel (custom),nos,2.0,105118.52,210237.04
ITM002507,PRJ0079,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,3943.92,769.46,3034688.68
ITM002508,PRJ0079,Electrical,Lighting,LED street/flood light 50W,nos,233.0,2456.16,572285.28
ITM002509,PRJ0079,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,150462.57,58.61,8818611.23
ITM002510,PRJ0079,Electrical,Lighting,Emergency exit light,nos,111.0,1642.18,182281.98
ITM002511,PRJ0079,Electrical,Cable Trays,GI perforated cable tray,meter,12945.99,625.89,8102765.68
ITM002512,PRJ0079,Plumbing,Pumps,Centrifugal water pump set,nos,10.0,32392.62,323926.2
