project_id,project_type,state,project_size_sqft,project_duration_months,month_of_construction,contractor_experience_yrs,num_workers,workforce_skill_level,supervision_quality,material_type,blueprint_quantity,actual_quantity_used,wastage_pct,wastage_category,cost_overrun_inr,logistics_score,monsoon_intensity,monsoon_sensitivity
PRJ-0627,Bridge Construction,Uttar Pradesh,23252,36,12,16,391,Semi-skilled,Good,HDPE Pipes,60.0,62.89,4.82,Low,1301.0,0.58,0.0,0.1
PRJ-0628,Industrial Warehouse,Haryana,4222,10,11,15,404,Unskilled,Average,OPC Cement,35.6,42.15,18.39,High,2489.0,0.71,0.05,0.7
PRJ-0629,Metro Rail,Punjab,42786,35,4,14,468,Skilled,Good,Structural Steel,28.2,29.86,5.9,Medium,124500.0,0.74,0.05,0.2
PRJ-0630,Industrial Warehouse,Jharkhand,3945,15,7,11,379,Skilled,Average,TMT Steel,18.5,19.22,3.91,Low,44640.0,0.42,0.9,0.3
PRJ-0631,Metro Rail,Gujarat,14035,42,1,3,398,Semi-skilled,Poor,AAC Blocks,309.0,344.44,11.47,Medium,1949.0,0.82,0.0,0.2
PRJ-0632,Hospital,Jharkhand,8346,8,9,7,484,Unskilled,Average,AAC Blocks,126.0,143.82,14.14,Medium,980.0,0.42,0.6,0.2
PRJ-0633,Residential Apartment,Bihar,3360,24,4,13,142,Unskilled,Poor,TMT Steel,90.9,97.36,7.1,Medium,400520.0,0.45,0.05,0.3
PRJ-0634,Industrial Warehouse,Punjab,11503,10,9,21,344,Unskilled,Good,Vitrified Tiles,702.0,778.99,10.97,Medium,50044.0,0.74,0.6,0.2
PRJ-0635,School/College,Telangana,1179,14,2,19,42,Semi-skilled,Excellent,TMT Steel,44.8,45.88,2.41,Low,66960.0,0.7,0.0,0.3
PRJ-0636,Road & Highway,Kerala,14382,41,1,5,31,Semi-skilled,Average,Paint,365.0,397.06,8.78,Medium,8977.0,0.68,0.0,0.1
PRJ-0637,Road & Highway,Odisha,29315,54,8,15,376,Semi-skilled,Poor,OPC Cement,61.8,69.58,12.59,Medium,2956.0,0.5,0.85,0.7
PRJ-0638,Industrial Warehouse,Bihar,1811,21,1,2,88,Skilled,Average,Electrical Cable,2627.0,2854.85,8.67,Medium,501270.0,0.45,0.0,0.1
PRJ-0639,Bridge Construction,Kerala,21894,35,6,21,322,Expert,Poor,Fly Ash Bricks,950.0,1080.51,13.74,Medium,1044.0,0.68,0.7,0.6
PRJ-0640,School/College,Telangana,12362,17,5,30,188,Unskilled,Poor,HDPE Pipes,175.0,186.88,6.79,Medium,5346.0,0.7,0.15,0.1
PRJ-0641,Residential Apartment,Kerala,5957,34,9,18,324,Unskilled,Average,HDPE Pipes,352.0,374.99,6.53,Medium,10346.0,0.68,0.6,0.1
PRJ-0642,Road & Highway,Rajasthan,26638,43,5,13,100,Skilled,Average,Plywood,3433.0,4322.77,25.92,High,84528.0,0.65,0.15,0.8
PRJ-0643,Metro Rail,Karnataka,37330,57,2,16,46,Unskilled,Average,TMT Steel,45.9,49.76,8.4,Medium,239320.0,0.72,0.0,0.3
PRJ-0644,Road & Highway,Odisha,11720,44,7,27,91,Unskilled,Average,Electrical Cable,913.0,990.08,8.44,Medium,169576.0,0.5,0.9,0.1
PRJ-0645,Residential Apartment,Rajasthan,22982,16,8,25,235,Skilled,Average,River Sand,34.8,43.05,23.72,High,14850.0,0.65,0.85,0.9
PRJ-0646,Road & Highway,Uttar Pradesh,28984,50,2,12,33,Unskilled,Excellent,Plywood,2305.0,2831.32,22.83,High,50000.0,0.58,0.0,0.8
PRJ-0647,Residential Apartment,Tamil Nadu,9549,33,8,24,345,Expert,Average,OPC Cement,142.4,152.23,6.9,Medium,3735.0,0.75,0.85,0.7
PRJ-0648,Metro Rail,Bihar,27731,51,1,15,312,Unskilled,Poor,Fly Ash Bricks,549.0,673.51,22.68,High,996.0,0.45,0.0,0.6
PRJ-0649,Bridge Construction,Tamil Nadu,21075,55,4,11,177,Unskilled,Average,Paint,660.0,703.03,6.52,Medium,12048.0,0.75,0.05,0.1
PRJ-0650,Data Center,Rajasthan,13211,19,12,7,69,Semi-skilled,Average,Electrical Cable,415.0,443.95,6.98,Medium,63690.0,0.65,0.0,0.1
PRJ-0651,Residential Apartment,Uttar Pradesh,17080,15,12,19,497,Semi-skilled,Good,HDPE Pipes,739.0,784.09,6.1,Medium,20291.0,0.58,0.0,0.1
PRJ-0652,School/College,Bihar,13183,17,7,28,387,Unskilled,Poor,AAC Blocks,834.0,917.71,10.04,Medium,4604.0,0.45,0.9,0.2
PRJ-0653,Data Center,Haryana,10072,15,2,7,471,Unskilled,Average,Fly Ash Bricks,560.0,638.32,13.98,Medium,627.0,0.71,0.0,0.6
PRJ-0654,School/College,West Bengal,9961,8,7,12,371,Semi-skilled,Good,Coarse Aggregate,286.3,317.38,10.86,Medium,37296.0,0.62,0.9,0.5
PRJ-0655,Hospital,Jharkhand,14128,10,8,18,155,Unskilled,Poor,Plywood,3016.0,4233.63,40.37,High,115675.0,0.42,0.85,0.8
PRJ-0656,Commercial Complex,Telangana,7372,12,3,20,204,Unskilled,Poor,Coarse Aggregate,14.7,16.5,12.23,Medium,2160.0,0.7,0.0,0.5
PRJ-0657,Industrial Warehouse,Punjab,10891,23,12,7,422,Semi-skilled,Poor,Structural Steel,77.3,81.34,5.23,Medium,303000.0,0.74,0.0,0.2
PRJ-0658,Bridge Construction,Rajasthan,17192,53,1,30,88,Unskilled,Good,Structural Steel,7.1,7.36,3.71,Low,19500.0,0.65,0.0,0.2
PRJ-0659,Hospital,Bihar,10727,13,10,9,104,Unskilled,Excellent,Vitrified Tiles,1230.0,1341.95,9.1,Medium,72768.0,0.45,0.2,0.2
PRJ-0660,Industrial Warehouse,Gujarat,9764,18,12,21,92,Unskilled,Poor,River Sand,231.7,289.53,24.96,High,104094.0,0.82,0.0,0.9
PRJ-0661,Residential Apartment,Telangana,10236,34,2,1,53,Unskilled,Poor,River Sand,38.0,47.21,24.24,High,16578.0,0.7,0.0,0.9
PRJ-0662,School/College,Rajasthan,3265,14,5,10,273,Semi-skilled,Average,HDPE Pipes,4614.0,4760.97,3.19,Low,66137.0,0.65,0.15,0.1
PRJ-0663,Industrial Warehouse,Haryana,1148,23,10,11,439,Unskilled,Poor,Fly Ash Bricks,566.0,666.67,17.79,High,805.0,0.71,0.2,0.6
PRJ-0664,Metro Rail,Karnataka,8773,46,7,11,243,Semi-skilled,Average,OPC Cement,35.7,40.24,12.72,Medium,1725.0,0.72,0.9,0.7
PRJ-0665,Road & Highway,Madhya Pradesh,13147,19,4,1,386,Skilled,Good,Coarse Aggregate,126.3,142.48,12.81,Medium,19416.0,0.55,0.05,0.5
PRJ-0666,Road & Highway,Kerala,17078,45,3,21,391,Skilled,Excellent,Electrical Cable,1170.0,1214.73,3.82,Low,98406.0,0.68,0.0,0.1
PRJ-0667,Hospital,West Bengal,4577,14,8,3,232,Skilled,Average,TMT Steel,81.5,87.51,7.38,Medium,372620.0,0.62,0.85,0.3
PRJ-0668,Data Center,Bihar,12962,23,5,1,493,Skilled,Poor,HDPE Pipes,327.0,343.71,5.11,Medium,7519.0,0.45,0.15,0.1
PRJ-0669,Metro Rail,Maharashtra,29802,20,4,11,334,Unskilled,Average,Fly Ash Bricks,336.0,397.03,18.16,High,488.0,0.78,0.05,0.6
PRJ-0670,Industrial Warehouse,Kerala,2389,9,5,21,262,Skilled,Average,TMT Steel,30.7,32.47,5.75,Medium,109740.0,0.68,0.15,0.3
PRJ-0671,Industrial Warehouse,Haryana,5427,8,8,22,351,Skilled,Average,AAC Blocks,353.0,378.21,7.14,Medium,1387.0,0.71,0.85,0.2
PRJ-0672,School/College,Karnataka,8429,21,7,5,210,Semi-skilled,Poor,Structural Steel,29.8,32.06,7.59,Medium,169500.0,0.72,0.9,0.2
PRJ-0673,Industrial Warehouse,Maharashtra,5015,20,1,7,432,Semi-skilled,Excellent,Plywood,5671.0,6322.47,11.49,Medium,61890.0,0.78,0.0,0.8
PRJ-0674,Data Center,Haryana,7744,10,5,10,313,Unskilled,Average,Electrical Cable,874.0,955.85,9.37,Medium,180070.0,0.71,0.15,0.1
PRJ-0675,Road & Highway,Tamil Nadu,19259,55,9,23,414,Semi-skilled,Average,Vitrified Tiles,753.0,807.17,7.19,Medium,35210.0,0.75,0.6,0.2
PRJ-0676,School/College,Punjab,14797,10,5,9,326,Skilled,Average,TMT Steel,86.6,88.87,2.62,Low,140740.0,0.74,0.15,0.3
PRJ-0677,Metro Rail,Jharkhand,5931,36,6,20,379,Skilled,Poor,Structural Steel,74.9,79.03,5.52,Medium,309750.0,0.42,0.7,0.2
PRJ-0678,Data Center,Rajasthan,3089,12,4,24,133,Expert,Average,Structural Steel,133.5,136.67,2.37,Low,237750.0,0.65,0.05,0.2
PRJ-0679,Commercial Complex,Karnataka,7142,34,2,18,319,Semi-skilled,Good,Plywood,1141.0,1447.29,26.84,High,29098.0,0.72,0.0,0.8
PRJ-0680,Commercial Complex,Kerala,12798,31,2,10,307,Expert,Poor,TMT Steel,96.0,103.17,7.47,Medium,444540.0,0.68,0.0,0.3
PRJ-0681,Residential Apartment,Punjab,7978,33,2,15,243,Semi-skilled,Excellent,River Sand,267.4,306.22,14.52,Medium,69876.0,0.74,0.0,0.9
PRJ-0682,Industrial Warehouse,Haryana,14379,24,4,23,488,Unskilled,Average,River Sand,63.0,72.99,15.86,High,17982.0,0.71,0.05,0.9
PRJ-0683,Industrial Warehouse,Uttar Pradesh,12716,22,7,24,278,Semi-skilled,Poor,HDPE Pipes,401.0,436.44,8.84,Medium,15948.0,0.58,0.9,0.1
PRJ-0684,School/College,Madhya Pradesh,3109,14,3,15,289,Semi-skilled,Average,TMT Steel,16.5,17.59,6.61,Medium,67580.0,0.55,0.0,0.3
PRJ-0685,Metro Rail,Kerala,24013,22,9,13,287,Unskilled,Good,Paint,496.0,532.91,7.44,Medium,10335.0,0.68,0.6,0.1
PRJ-0686,Road & Highway,Punjab,21739,54,12,21,209,Unskilled,Average,Vitrified Tiles,146.0,158.01,8.23,Medium,7806.0,0.74,0.0,0.2
PRJ-0687,School/College,Jharkhand,7412,8,5,25,367,Unskilled,Average,Electrical Cable,791.0,840.67,6.28,Medium,109274.0,0.42,0.15,0.1
PRJ-0688,Bridge Construction,Telangana,17635,52,7,8,21,Skilled,Good,Electrical Cable,853.0,903.4,5.91,Medium,110880.0,0.7,0.9,0.1
PRJ-0689,Industrial Warehouse,Gujarat,14172,11,7,2,449,Semi-skilled,Average,River Sand,110.5,139.26,26.02,High,51768.0,0.82,0.9,0.9
PRJ-0690,Data Center,Tamil Nadu,7566,12,7,1,70,Unskilled,Average,AAC Blocks,257.0,290.42,13.0,Medium,1838.0,0.75,0.9,0.2
PRJ-0691,Hospital,Kerala,7657,16,9,11,275,Semi-skilled,Average,Structural Steel,75.8,79.21,4.5,Low,255750.0,0.68,0.6,0.2
PRJ-0692,Metro Rail,Uttar Pradesh,37344,40,6,4,108,Unskilled,Average,TMT Steel,127.8,138.61,8.46,Medium,670220.0,0.58,0.7,0.3
PRJ-0693,Residential Apartment,Maharashtra,19163,26,7,11,286,Skilled,Average,HDPE Pipes,1516.0,1589.96,4.88,Low,33282.0,0.78,0.9,0.1
PRJ-0694,Industrial Warehouse,Rajasthan,1941,19,11,3,232,Unskilled,Average,OPC Cement,15.3,18.17,18.76,High,1091.0,0.65,0.05,0.7
PRJ-0695,Industrial Warehouse,Karnataka,5956,16,5,3,414,Semi-skilled,Average,Fly Ash Bricks,5818.0,6879.09,18.24,High,8489.0,0.72,0.15,0.6
PRJ-0696,Residential Apartment,Karnataka,8605,28,4,14,487,Semi-skilled,Average,HDPE Pipes,898.0,938.33,4.49,Low,18149.0,0.72,0.05,0.1
PRJ-0697,Road & Highway,Jharkhand,35798,20,6,24,52,Semi-skilled,Excellent,Structural Steel,240.7,251.87,4.64,Low,837750.0,0.42,0.7,0.2
PRJ-0698,Road & Highway,Maharashtra,24549,35,10,5,489,Unskilled,Average,TMT Steel,18.9,20.01,5.89,Medium,68820.0,0.78,0.2,0.3
PRJ-0699,Industrial Warehouse,Maharashtra,6452,9,12,18,333,Semi-skilled,Poor,Vitrified Tiles,590.0,640.54,8.57,Medium,32851.0,0.78,0.0,0.2
PRJ-0700,Bridge Construction,Punjab,18932,35,2,22,316,Unskilled,Good,Plywood,397.0,511.46,28.83,High,10874.0,0.74,0.0,0.8
PRJ-0701,Commercial Complex,Jharkhand,17585,31,10,16,464,Skilled,Good,Vitrified Tiles,705.0,753.52,6.88,Medium,31538.0,0.42,0.2,0.2
PRJ-0702,Hospital,Karnataka,6515,12,5,18,157,Unskilled,Average,Vitrified Tiles,132.0,148.06,12.17,Medium,10439.0,0.72,0.15,0.2
PRJ-0703,Bridge Construction,Madhya Pradesh,24583,38,1,30,41,Semi-skilled,Average,Structural Steel,226.5,232.82,2.79,Low,474000.0,0.55,0.0,0.2
PRJ-0704,Hospital,Rajasthan,1232,18,9,16,347,Semi-skilled,Poor,Fly Ash Bricks,5099.0,6034.46,18.35,High,7484.0,0.65,0.6,0.6
PRJ-0705,Residential Apartment,Haryana,21152,32,6,25,300,Unskilled,Good,Structural Steel,31.5,32.77,4.03,Low,95250.0,0.71,0.7,0.2
PRJ-0706,Residential Apartment,Karnataka,22217,20,12,9,95,Semi-skilled,Good,TMT Steel,74.4,79.86,7.34,Medium,338520.0,0.72,0.0,0.3
PRJ-0707,Road & Highway,Tamil Nadu,39763,56,6,25,91,Unskilled,Average,TMT Steel,37.2,39.46,6.09,Medium,140120.0,0.75,0.7,0.3
PRJ-0708,Hospital,Gujarat,3516,9,5,8,69,Semi-skilled,Average,Electrical Cable,263.0,275.57,4.78,Low,27654.0,0.82,0.15,0.1
PRJ-0709,Hospital,Rajasthan,8156,22,9,12,332,Unskilled,Excellent,Plywood,129.0,167.94,30.19,High,3699.0,0.65,0.6,0.8
PRJ-0710,Bridge Construction,Tamil Nadu,32876,35,9,30,371,Semi-skilled,Poor,TMT Steel,141.1,149.5,5.95,Medium,520800.0,0.75,0.6,0.3
PRJ-0711,School/College,Madhya Pradesh,3115,18,12,26,348,Semi-skilled,Average,HDPE Pipes,760.0,811.75,6.81,Medium,23288.0,0.55,0.0,0.1
PRJ-0712,Bridge Construction,Tamil Nadu,32543,28,10,8,351,Skilled,Poor,Structural Steel,20.8,21.44,3.06,Low,48000.0,0.75,0.2,0.2
PRJ-0713,Residential Apartment,Punjab,13815,35,11,18,212,Semi-skilled,Good,River Sand,81.3,91.57,12.63,Medium,18486.0,0.74,0.05,0.9
PRJ-0714,Hospital,Bihar,5792,24,8,7,70,Skilled,Average,Paint,115.0,123.03,6.98,Medium,2248.0,0.45,0.85,0.1
PRJ-0715,Residential Apartment,Bihar,7957,30,7,7,356,Expert,Excellent,OPC Cement,9.8,10.61,8.28,Medium,308.0,0.45,0.9,0.7
PRJ-0716,Metro Rail,Tamil Nadu,10919,47,9,18,276,Unskilled,Good,Structural Steel,97.6,101.88,4.39,Low,321000.0,0.75,0.6,0.2
PRJ-0717,Metro Rail,Jharkhand,41905,37,6,14,338,Semi-skilled,Good,Structural Steel,149.7,157.77,5.39,Medium,605250.0,0.42,0.7,0.2
PRJ-0718,Industrial Warehouse,Gujarat,8539,12,3,8,354,Semi-skilled,Average,HDPE Pipes,11916.0,12530.94,5.16,Medium,276723.0,0.82,0.0,0.1
PRJ-0719,Residential Apartment,Karnataka,9471,27,3,22,443,Semi-skilled,Poor,Structural Steel,89.7,94.27,5.1,Medium,342750.0,0.72,0.0,0.2
PRJ-0720,Metro Rail,Jharkhand,40530,58,5,21,249,Unskilled,Good,Fly Ash Bricks,1279.0,1462.52,14.35,Medium,1468.0,0.42,0.15,0.6
PRJ-0721,Hospital,West Bengal,6291,16,10,3,341,Skilled,Average,AAC Blocks,289.0,304.87,5.49,Medium,873.0,0.62,0.2,0.2
PRJ-0722,Metro Rail,Gujarat,39395,22,10,27,469,Skilled,Average,Plywood,2329.0,2739.7,17.63,High,39016.0,0.82,0.2,0.8
PRJ-0723,Residential Apartment,Jharkhand,8885,26,8,17,53,Unskilled,Poor,Electrical Cable,1591.0,1747.07,9.81,Medium,343354.0,0.42,0.85,0.1
PRJ-0724,Residential Apartment,Madhya Pradesh,11912,23,10,17,331,Skilled,Average,River Sand,52.6,62.25,18.34,High,17370.0,0.55,0.2,0.9
PRJ-0725,Data Center,Jharkhand,4442,24,9,9,301,Semi-skilled,Average,HDPE Pipes,783.0,829.5,5.94,Medium,20925.0,0.42,0.6,0.1
PRJ-0726,Residential Apartment,Jharkhand,2553,33,3,16,224,Unskilled,Poor,Structural Steel,103.0,109.88,6.68,Medium,516000.0,0.42,0.0,0.2
PRJ-0727,Commercial Complex,Karnataka,22696,33,2,20,34,Semi-skilled,Average,OPC Cement,135.1,147.25,8.99,Medium,4617.0,0.72,0.0,0.7
PRJ-0728,School/College,Haryana,2634,12,9,30,310,Semi-skilled,Average,Plywood,184.0,217.37,18.14,High,3170.0,0.71,0.6,0.8
PRJ-0729,Data Center,Jharkhand,13847,11,11,17,412,Unskilled,Good,Plywood,1627.0,1987.03,22.13,High,34203.0,0.42,0.05,0.8
PRJ-0730,Hospital,Maharashtra,7357,9,7,28,80,Unskilled,Average,Coarse Aggregate,59.6,64.15,7.64,Medium,5460.0,0.78,0.9,0.5
PRJ-0731,Hospital,Odisha,10658,12,3,13,303,Semi-skilled,Poor,Fly Ash Bricks,85.0,99.54,17.1,High,116.0,0.5,0.0,0.6
PRJ-0732,School/College,Kerala,11835,17,7,20,481,Semi-skilled,Poor,Paint,5020.0,5402.51,7.62,Medium,107103.0,0.68,0.9,0.1
PRJ-0733,Metro Rail,Maharashtra,37167,38,7,15,281,Semi-skilled,Good,Paint,3780.0,4019.68,6.34,Medium,67110.0,0.78,0.9,0.1
PRJ-0734,Road & Highway,Gujarat,28220,46,6,1,429,Semi-skilled,Poor,OPC Cement,47.2,56.26,19.19,High,3443.0,0.82,0.7,0.7
PRJ-0735,Industrial Warehouse,Jharkhand,4572,11,11,11,188,Unskilled,Poor,AAC Blocks,335.0,392.56,17.18,High,3166.0,0.42,0.05,0.2
PRJ-0736,Hospital,Kerala,6856,12,1,21,67,Semi-skilled,Average,Plywood,2188.0,2645.33,20.9,High,43446.0,0.68,0.0,0.8
PRJ-0737,Road & Highway,Madhya Pradesh,23360,34,5,2,179,Unskilled,Average,Coarse Aggregate,6.5,7.29,12.22,Medium,948.0,0.55,0.15,0.5
PRJ-0738,Commercial Complex,Tamil Nadu,4093,21,5,29,267,Expert,Good,Paint,1082.0,1121.38,3.64,Low,11026.0,0.75,0.15,0.1
PRJ-0739,Commercial Complex,Odisha,9432,32,3,26,185,Skilled,Poor,HDPE Pipes,739.0,788.46,6.69,Medium,22257.0,0.5,0.0,0.1
PRJ-0740,Hospital,Tamil Nadu,11285,20,6,27,498,Skilled,Average,Paint,944.0,979.03,3.71,Low,9808.0,0.75,0.7,0.1
PRJ-0741,Residential Apartment,Telangana,16349,26,11,20,248,Semi-skilled,Good,River Sand,34.7,39.12,12.74,Medium,7956.0,0.7,0.05,0.9
PRJ-0742,Road & Highway,Kerala,46127,35,5,12,238,Semi-skilled,Average,Electrical Cable,359.0,381.71,6.33,Medium,49962.0,0.68,0.15,0.1
PRJ-0743,Bridge Construction,Maharashtra,32738,45,4,10,436,Unskilled,Average,River Sand,351.9,448.73,27.52,High,174294.0,0.78,0.05,0.9
PRJ-0744,Metro Rail,West Bengal,37676,50,4,22,126,Skilled,Average,Electrical Cable,257.0,270.12,5.1,Medium,28864.0,0.62,0.05,0.1
PRJ-0745,Metro Rail,West Bengal,15496,56,12,30,380,Semi-skilled,Good,Coarse Aggregate,134.4,140.73,4.71,Low,7596.0,0.62,0.0,0.5
PRJ-0746,Commercial Complex,Madhya Pradesh,20335,36,7,24,126,Semi-skilled,Poor,OPC Cement,79.9,91.28,14.24,Medium,4324.0,0.55,0.9,0.7
PRJ-0747,Metro Rail,Madhya Pradesh,48377,37,6,21,103,Expert,Poor,River Sand,52.1,62.38,19.73,High,18504.0,0.55,0.7,0.9
PRJ-0748,Bridge Construction,Tamil Nadu,29434,22,7,18,197,Semi-skilled,Average,Coarse Aggregate,77.0,86.92,12.88,Medium,11904.0,0.75,0.9,0.5
PRJ-0749,Data Center,Odisha,1392,22,7,30,126,Unskilled,Good,Electrical Cable,814.0,853.76,4.88,Low,87472.0,0.5,0.9,0.1
PRJ-0750,Bridge Construction,Bihar,13017,40,3,24,343,Semi-skilled,Average,Plywood,52.0,64.96,24.92,High,1231.0,0.45,0.0,0.8
PRJ-0751,Commercial Complex,Haryana,17959,20,11,24,497,Skilled,Average,Structural Steel,717.8,746.73,4.03,Low,2169750.0,0.71,0.05,0.2
PRJ-0752,Commercial Complex,West Bengal,13032,12,1,6,479,Unskilled,Average,OPC Cement,66.2,75.27,13.71,Medium,3447.0,0.62,0.0,0.7
PRJ-0753,Data Center,Telangana,2176,17,9,29,70,Unskilled,Good,Fly Ash Bricks,417.0,471.84,13.15,Medium,439.0,0.7,0.6,0.6
PRJ-0754,Hospital,Bihar,1959,16,12,27,307,Unskilled,Average,Electrical Cable,1636.0,1733.26,5.95,Medium,213972.0,0.45,0.0,0.1
PRJ-0755,Bridge Construction,Maharashtra,13418,55,12,26,388,Skilled,Average,Fly Ash Bricks,1412.0,1584.02,12.18,Medium,1376.0,0.78,0.0,0.6
PRJ-0756,Road & Highway,Gujarat,14932,45,1,28,344,Unskilled,Excellent,TMT Steel,95.6,98.51,3.04,Low,180420.0,0.82,0.0,0.3
PRJ-0757,Data Center,Punjab,2909,14,3,14,213,Semi-skilled,Poor,Paint,1288.0,1387.87,7.75,Medium,27964.0,0.74,0.0,0.1
PRJ-0758,Data Center,Bihar,8135,10,7,1,91,Expert,Good,Coarse Aggregate,80.2,85.51,6.62,Medium,6372.0,0.45,0.9,0.5
PRJ-0759,Bridge Construction,Karnataka,13809,26,1,5,368,Semi-skilled,Poor,Vitrified Tiles,1704.0,1884.8,10.61,Medium,117520.0,0.72,0.0,0.2
PRJ-0760,School/College,Maharashtra,4420,22,2,14,303,Unskilled,Average,AAC Blocks,1643.0,1831.05,11.45,Medium,10343.0,0.78,0.0,0.2
PRJ-0761,Residential Apartment,Tamil Nadu,16822,31,8,3,187,Unskilled,Average,Structural Steel,26.6,28.34,6.52,Medium,130500.0,0.75,0.85,0.2
PRJ-0762,Commercial Complex,Rajasthan,2881,31,5,6,128,Unskilled,Good,OPC Cement,13.4,15.62,16.54,High,844.0,0.65,0.15,0.7
PRJ-0763,Hospital,Rajasthan,6906,21,7,29,177,Unskilled,Good,TMT Steel,61.6,66.17,7.41,Medium,283340.0,0.65,0.9,0.3
PRJ-0764,Commercial Complex,Madhya Pradesh,10071,27,7,25,85,Unskilled,Poor,Vitrified Tiles,774.0,857.88,10.84,Medium,54522.0,0.55,0.9,0.2
PRJ-0765,Metro Rail,Punjab,29994,57,11,21,191,Unskilled,Good,Plywood,2595.0,3150.83,21.42,High,52804.0,0.74,0.05,0.8
PRJ-0766,Industrial Warehouse,West Bengal,8187,20,11,28,470,Unskilled,Poor,Vitrified Tiles,47.0,53.17,13.14,Medium,4011.0,0.62,0.05,0.2
PRJ-0767,Residential Apartment,Maharashtra,19942,22,4,1,111,Semi-skilled,Average,OPC Cement,27.2,30.37,11.64,Medium,1205.0,0.78,0.05,0.7
PRJ-0768,Road & Highway,Jharkhand,23910,34,5,29,301,Unskilled,Poor,HDPE Pipes,190.0,203.24,6.97,Medium,5958.0,0.42,0.15,0.1
PRJ-0769,School/College,Gujarat,1013,17,10,16,406,Unskilled,Poor,Fly Ash Bricks,707.0,874.49,23.69,High,1340.0,0.82,0.2,0.6
PRJ-0770,Metro Rail,Rajasthan,10484,41,7,22,266,Unskilled,Good,River Sand,62.2,72.58,16.69,High,18684.0,0.65,0.9,0.9
PRJ-0771,Metro Rail,Tamil Nadu,22086,55,2,15,289,Semi-skilled,Average,AAC Blocks,902.0,970.02,7.54,Medium,3741.0,0.75,0.0,0.2
PRJ-0772,Road & Highway,Tamil Nadu,5529,36,3,1,318,Unskilled,Poor,Electrical Cable,1025.0,1185.48,15.66,High,353056.0,0.75,0.0,0.1
PRJ-0773,Data Center,Bihar,9418,14,2,2,377,Semi-skilled,Average,TMT Steel,242.3,258.41,6.65,Medium,998820.0,0.45,0.0,0.3
PRJ-0774,Residential Apartment,Tamil Nadu,24829,29,12,16,144,Unskilled,Poor,OPC Cement,436.8,533.51,22.14,High,36750.0,0.75,0.0,0.7
PRJ-0775,Metro Rail,Tamil Nadu,21395,32,2,14,266,Semi-skilled,Poor,OPC Cement,105.4,119.16,13.06,Medium,5229.0,0.75,0.0,0.7
PRJ-0776,Residential Apartment,West Bengal,4543,29,9,15,69,Unskilled,Good,Plywood,955.0,1238.2,29.65,High,26904.0,0.62,0.6,0.8
PRJ-0777,School/College,Uttar Pradesh,5934,12,7,11,409,Semi-skilled,Poor,Plywood,630.0,851.05,35.09,High,21000.0,0.58,0.9,0.8
PRJ-0778,School/College,Kerala,3339,21,1,27,316,Semi-skilled,Poor,Paint,630.0,669.25,6.23,Medium,10990.0,0.68,0.0,0.1
PRJ-0779,Commercial Complex,Uttar Pradesh,7872,34,5,24,120,Unskilled,Poor,River Sand,61.0,74.34,21.87,High,24012.0,0.58,0.15,0.9
PRJ-0780,Road & Highway,Maharashtra,37912,45,3,28,191,Expert,Good,AAC Blocks,485.0,516.14,6.42,Medium,1713.0,0.78,0.0,0.2
PRJ-0781,Residential Apartment,Kerala,6525,17,6,10,399,Unskilled,Average,River Sand,69.9,87.39,25.02,High,31482.0,0.68,0.7,0.9
PRJ-0782,Residential Apartment,Bihar,17741,13,7,4,181,Unskilled,Average,Vitrified Tiles,1049.0,1184.71,12.94,Medium,88212.0,0.45,0.9,0.2
PRJ-0783,Industrial Warehouse,Maharashtra,7583,21,2,29,147,Unskilled,Good,River Sand,73.2,85.38,16.64,High,21924.0,0.78,0.0,0.9
PRJ-0784,Industrial Warehouse,Karnataka,5552,9,3,2,183,Unskilled,Excellent,River Sand,56.8,72.47,27.59,High,28206.0,0.72,0.0,0.9
PRJ-0785,Industrial Warehouse,Kerala,1773,19,3,13,91,Semi-skilled,Poor,Plywood,1912.0,2495.49,30.52,High,55432.0,0.68,0.0,0.8
PRJ-0786,Residential Apartment,Jharkhand,5731,36,2,7,151,Semi-skilled,Poor,Vitrified Tiles,555.0,617.4,11.24,Medium,40560.0,0.42,0.0,0.2
PRJ-0787,Commercial Complex,Gujarat,23028,17,4,12,112,Semi-skilled,Excellent,OPC Cement,12.9,13.59,5.38,Medium,262.0,0.82,0.05,0.7
PRJ-0788,Road & Highway,Karnataka,44171,34,4,11,446,Skilled,Good,AAC Blocks,325.0,351.12,8.04,Medium,1437.0,0.72,0.05,0.2
PRJ-0789,Industrial Warehouse,Gujarat,4042,24,5,13,172,Skilled,Average,Electrical Cable,290.0,309.05,6.57,Medium,41910.0,0.82,0.15,0.1
PRJ-0790,Data Center,Odisha,3838,16,1,19,282,Unskilled,Poor,River Sand,45.9,56.39,22.85,High,18882.0,0.5,0.0,0.9
PRJ-0791,Residential Apartment,Punjab,13685,19,10,14,404,Semi-skilled,Good,Plywood,1632.0,1986.09,21.7,High,33639.0,0.74,0.2,0.8
PRJ-0792,Road & Highway,Rajasthan,42542,53,11,21,340,Unskilled,Average,Coarse Aggregate,52.2,57.37,9.9,Medium,6204.0,0.65,0.05,0.5
PRJ-0793,Metro Rail,Bihar,26928,29,2,13,226,Unskilled,Average,OPC Cement,11.9,13.45,13.02,Medium,589.0,0.45,0.0,0.7
