order_id,order_date,month,day_of_week,quarter,is_festival_period,material_type,supplier_tier,origin_state,destination_state,distance_km,order_quantity,promised_lead_days,monsoon_intensity,monsoon_sensitivity,dest_logistics_score,orig_logistics_score,dest_monsoon_severity,supplier_reliability,past_delay_rate,delay_probability,is_delayed,actual_delay_days,vehicle_type,temperature,humidity,traffic_status,waiting_time,inventory_level,asset_utilization,demand_forecast,order_value_inr,road_quality,supplier_capacity,fuel_price_index,driver_experience
ORD-01540,2023-09-01,9,4,3,0,Coarse Aggregate,Tier 2 (Regional Distributor),West Bengal,Rajasthan,1352,9.2,11,0.6,0.5,0.65,0.62,0.3,0.72,0.392,0.789,1,7,Truck,20.1,83.1,Heavy,65,178,66.7,523,11040.0,0.64,97,99.65,10
ORD-01541,2025-02-07,2,4,1,0,Paint,Tier 3 (Local Supplier),Kerala,Tamil Nadu,872,420.0,8,0.0,0.1,0.75,0.68,0.7,0.55,0.398,0.58,1,12,Container,30.3,40.4,Detour,61,494,75.3,297,117600.0,0.72,60,92.06,15
ORD-01542,2025-02-21,2,4,1,0,Fly Ash Bricks,Tier 3 (Local Supplier),Kerala,West Bengal,1355,886.0,15,0.0,0.6,0.62,0.68,0.8,0.55,0.537,0.582,1,33,Trailer,36.6,72.3,Detour,50,399,65.0,800,7088.0,0.65,72,114.78,9
ORD-01543,2023-08-27,8,6,3,0,OPC Cement,Tier 1 (Large Manufacturer),West Bengal,Kerala,166,32.6,5,0.85,0.7,0.68,0.62,0.95,0.88,0.02,0.457,0,0,Truck,20.5,64.1,Moderate,36,677,86.9,683,12388.0,0.65,83,105.62,13
ORD-01544,2025-09-09,9,1,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Punjab,Tamil Nadu,693,726.0,12,0.6,0.6,0.75,0.74,0.7,0.55,0.316,0.52,1,4,Truck,39.9,69.0,Moderate,51,356,98.6,255,5808.0,0.74,55,100.48,20
ORD-01545,2025-06-07,6,5,2,0,Fly Ash Bricks,Tier 3 (Local Supplier),Karnataka,Tamil Nadu,433,262.0,11,0.7,0.6,0.75,0.72,0.7,0.55,0.324,0.51,0,0,Trailer,33.1,71.1,Moderate,39,503,65.2,328,2096.0,0.73,53,110.95,6
ORD-01546,2024-01-14,1,6,1,1,Structural Steel,Tier 3 (Local Supplier),Maharashtra,Bihar,1070,19.4,25,0.0,0.2,0.45,0.78,0.7,0.55,0.523,0.556,1,2,Container,21.7,64.8,Detour,50,637,63.4,493,1455000.0,0.61,71,85.27,8
ORD-01547,2023-09-12,9,1,3,0,Coarse Aggregate,Tier 3 (Local Supplier),Haryana,Tamil Nadu,1129,60.2,10,0.6,0.5,0.75,0.71,0.7,0.55,0.385,0.597,1,4,Truck,26.7,49.8,Detour,54,523,83.5,612,72240.0,0.73,92,97.11,18
ORD-01548,2024-01-04,1,3,1,0,TMT Steel,Tier 3 (Local Supplier),West Bengal,Odisha,544,14.0,15,0.0,0.3,0.5,0.62,0.8,0.55,0.511,0.512,0,0,Trailer,39.2,70.4,Moderate,51,384,64.3,779,868000.0,0.56,83,90.61,6
ORD-01549,2023-09-21,9,3,3,0,Vitrified Tiles,Tier 1 (Large Manufacturer),Kerala,Karnataka,462,1950.0,21,0.6,0.2,0.72,0.68,0.7,0.88,0.035,0.439,0,0,Mini Truck,39.5,83.4,Moderate,45,424,74.7,555,1267500.0,0.7,53,105.62,5
ORD-01550,2023-03-13,3,0,1,0,OPC Cement,Tier 1 (Large Manufacturer),Madhya Pradesh,Rajasthan,757,87.2,7,0.0,0.7,0.65,0.55,0.3,0.88,0.056,0.724,1,3,Trailer,20.8,75.3,Detour,45,104,88.8,515,33136.0,0.6,62,97.01,21
ORD-01551,2023-12-18,12,0,4,0,Structural Steel,Tier 3 (Local Supplier),Maharashtra,Gujarat,1219,30.5,26,0.0,0.2,0.82,0.78,0.4,0.55,0.618,0.548,1,1,Trailer,37.4,74.6,Moderate,52,741,88.5,368,2287500.0,0.8,68,104.64,9
ORD-01552,2025-11-29,11,5,4,0,Fly Ash Bricks,Tier 3 (Local Supplier),Madhya Pradesh,West Bengal,283,221.0,10,0.05,0.6,0.62,0.55,0.8,0.55,0.391,0.549,0,0,Truck,24.1,48.3,Moderate,45,925,65.9,844,1768.0,0.58,89,102.98,15
ORD-01553,2024-10-02,10,2,4,1,HDPE Pipes,Tier 2 (Regional Distributor),Telangana,Madhya Pradesh,382,138.0,16,0.2,0.1,0.55,0.7,0.5,0.72,0.291,0.538,0,0,Truck,26.1,55.7,Moderate,44,480,95.1,350,62100.0,0.62,50,89.61,9
ORD-01554,2023-04-02,4,6,2,0,Coarse Aggregate,Tier 1 (Large Manufacturer),Gujarat,Karnataka,1034,41.0,10,0.05,0.5,0.72,0.82,0.7,0.88,0.111,0.624,1,5,Trailer,37.7,37.9,Detour,41,171,81.4,779,49200.0,0.77,68,102.34,10
ORD-01555,2024-03-16,3,5,1,0,River Sand,Tier 3 (Local Supplier),Madhya Pradesh,Gujarat,799,20.2,9,0.0,0.9,0.82,0.55,0.4,0.55,0.378,0.442,0,0,Trailer,21.2,67.8,Moderate,45,915,99.2,702,36360.0,0.69,68,101.49,10
ORD-01556,2025-05-14,5,2,2,0,OPC Cement,Tier 3 (Local Supplier),Rajasthan,Rajasthan,55,34.2,5,0.15,0.7,0.65,0.65,0.3,0.55,0.428,0.496,0,0,Container,31.0,80.6,Moderate,34,610,85.1,608,12996.0,0.65,77,114.27,5
ORD-01557,2023-12-01,12,4,4,0,Structural Steel,Tier 2 (Regional Distributor),Tamil Nadu,Rajasthan,1687,34.5,28,0.0,0.2,0.65,0.75,0.3,0.72,0.286,0.602,1,2,Container,34.1,36.1,Detour,32,577,90.6,593,2587500.0,0.7,85,110.1,4
ORD-01558,2023-10-21,10,5,4,1,HDPE Pipes,Tier 1 (Large Manufacturer),Tamil Nadu,Kerala,1734,214.0,23,0.2,0.1,0.68,0.75,0.95,0.88,0.095,0.656,1,14,Trailer,26.7,74.4,Detour,53,566,59.3,176,96300.0,0.72,72,103.69,12
ORD-01559,2024-01-30,1,1,1,0,Paint,Tier 2 (Regional Distributor),Telangana,Kerala,1066,432.0,9,0.0,0.1,0.68,0.7,0.95,0.72,0.416,0.655,1,1,Truck,32.3,77.6,Detour,46,230,79.6,511,120960.0,0.69,99,93.6,21
ORD-01560,2023-11-11,11,5,4,0,AAC Blocks,Tier 2 (Regional Distributor),Bihar,Maharashtra,846,306.0,15,0.05,0.2,0.78,0.45,0.8,0.72,0.228,0.423,0,0,Truck,39.4,68.0,Moderate,49,922,87.7,904,16830.0,0.61,60,97.38,18
ORD-01561,2023-09-13,9,2,3,0,HDPE Pipes,Tier 1 (Large Manufacturer),Kerala,Madhya Pradesh,928,1218.0,19,0.6,0.1,0.55,0.68,0.5,0.88,0.075,0.441,0,0,Container,19.1,54.2,Moderate,45,258,82.3,570,548100.0,0.61,71,113.35,22
ORD-01562,2023-07-02,7,6,3,0,AAC Blocks,Tier 2 (Regional Distributor),Odisha,Rajasthan,449,365.0,13,0.9,0.2,0.65,0.5,0.3,0.72,0.294,0.559,1,3,Truck,38.8,58.6,Detour,58,905,91.0,982,20075.0,0.57,94,112.62,22
ORD-01563,2024-04-07,4,6,2,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Tamil Nadu,Bihar,800,201.0,13,0.05,0.6,0.45,0.75,0.7,0.88,0.027,0.404,0,0,Truck,39.9,74.5,Moderate,48,874,74.6,949,1608.0,0.6,61,91.95,12
ORD-01564,2023-08-04,8,4,3,0,OPC Cement,Tier 1 (Large Manufacturer),Madhya Pradesh,Punjab,600,31.3,7,0.85,0.7,0.74,0.55,0.5,0.88,0.02,0.511,0,0,Trailer,34.2,44.5,Moderate,41,299,96.3,196,11894.0,0.65,59,94.1,8
ORD-01565,2025-09-29,9,0,3,0,OPC Cement,Tier 3 (Local Supplier),Uttar Pradesh,Punjab,1672,74.6,12,0.6,0.7,0.74,0.58,0.5,0.55,0.494,0.636,1,8,Trailer,34.1,48.3,Detour,51,557,91.9,145,28348.0,0.66,99,92.44,11
ORD-01566,2023-07-22,7,5,3,0,TMT Steel,Tier 1 (Large Manufacturer),Uttar Pradesh,Odisha,1543,60.7,20,0.9,0.3,0.5,0.58,0.8,0.88,0.071,0.488,1,14,Container,20.9,94.6,Moderate,42,620,70.4,213,3763400.0,0.54,68,94.87,21
ORD-01567,2025-12-24,12,2,4,0,HDPE Pipes,Tier 3 (Local Supplier),Haryana,Jharkhand,694,114.0,18,0.0,0.1,0.42,0.71,0.7,0.55,0.561,0.743,1,12,Container,29.0,57.2,Detour,49,207,69.4,837,51300.0,0.56,84,102.86,19
ORD-01568,2023-09-19,9,1,3,1,Fly Ash Bricks,Tier 1 (Large Manufacturer),Kerala,Madhya Pradesh,1521,947.0,16,0.6,0.6,0.55,0.68,0.5,0.88,0.058,0.551,1,1,Truck,19.8,46.8,Detour,44,283,95.9,152,7576.0,0.61,67,97.43,6
ORD-01569,2023-10-20,10,4,4,1,Structural Steel,Tier 3 (Local Supplier),Punjab,Rajasthan,450,28.5,22,0.2,0.2,0.65,0.74,0.3,0.55,0.393,0.599,1,10,Mini Truck,28.7,43.0,Detour,58,909,63.1,814,2137500.0,0.7,84,98.54,19
ORD-01570,2025-01-28,1,1,1,0,Paint,Tier 1 (Large Manufacturer),Kerala,Telangana,903,318.0,8,0.0,0.1,0.7,0.68,0.6,0.88,0.057,0.367,0,0,Container,30.3,67.6,Moderate,39,754,88.6,668,89040.0,0.69,56,103.0,1
ORD-01571,2024-01-10,1,2,1,0,Electrical Cable,Tier 2 (Regional Distributor),Odisha,West Bengal,1031,2353.0,22,0.0,0.1,0.62,0.5,0.8,0.72,0.278,0.688,1,1,Trailer,34.3,71.1,Detour,47,175,66.5,180,5176600.0,0.56,57,107.54,19
ORD-01572,2025-05-26,5,0,2,0,HDPE Pipes,Tier 3 (Local Supplier),Haryana,Haryana,220,830.0,16,0.15,0.1,0.71,0.71,0.5,0.55,0.457,0.394,0,0,Truck,35.5,62.3,Moderate,48,437,99.5,521,373500.0,0.71,98,91.57,3
ORD-01573,2023-06-28,6,2,2,0,Fly Ash Bricks,Tier 2 (Regional Distributor),Odisha,Uttar Pradesh,759,8353.0,12,0.7,0.6,0.58,0.5,0.6,0.72,0.291,0.6,1,1,Mini Truck,24.2,67.6,Detour,47,759,63.6,582,66824.0,0.54,56,94.35,11
ORD-01574,2023-06-07,6,2,2,0,Paint,Tier 1 (Large Manufacturer),Tamil Nadu,Karnataka,1239,1384.0,10,0.7,0.1,0.72,0.75,0.7,0.88,0.03,0.347,0,0,Mini Truck,30.0,65.7,Clear,31,320,80.8,722,387520.0,0.73,61,97.31,11
ORD-01575,2024-08-08,8,3,3,0,HDPE Pipes,Tier 2 (Regional Distributor),Odisha,Jharkhand,1083,63.0,20,0.85,0.1,0.42,0.5,0.7,0.72,0.245,0.704,1,29,Mini Truck,30.3,61.3,Detour,61,924,57.9,403,28350.0,0.46,62,108.73,4
ORD-01576,2025-05-18,5,6,2,0,Plywood,Tier 3 (Local Supplier),Haryana,Punjab,456,89.0,9,0.15,0.8,0.74,0.71,0.5,0.55,0.26,0.381,0,0,Truck,18.3,36.3,Moderate,47,921,58.7,566,8455.0,0.72,56,103.08,2
ORD-01577,2025-11-20,11,3,4,0,Plywood,Tier 3 (Local Supplier),Haryana,Madhya Pradesh,1343,640.0,13,0.05,0.8,0.55,0.71,0.5,0.55,0.498,0.539,1,16,Mini Truck,19.9,85.9,Moderate,57,466,84.2,857,60800.0,0.63,69,111.61,6
ORD-01578,2024-01-25,1,3,1,0,Paint,Tier 1 (Large Manufacturer),Punjab,Bihar,537,87.0,6,0.0,0.1,0.45,0.74,0.7,0.88,0.02,0.305,0,0,Trailer,28.8,45.0,Clear,44,891,78.0,269,24360.0,0.59,78,86.12,1
ORD-01579,2025-12-17,12,2,4,0,Plywood,Tier 3 (Local Supplier),Maharashtra,Telangana,418,154.0,9,0.0,0.8,0.7,0.78,0.6,0.55,0.533,0.691,1,20,Container,25.5,89.6,Detour,54,605,62.5,766,14630.0,0.74,52,103.16,4
ORD-01580,2025-12-08,12,0,4,0,Coarse Aggregate,Tier 1 (Large Manufacturer),Tamil Nadu,Uttar Pradesh,561,99.8,7,0.0,0.5,0.58,0.75,0.6,0.88,0.186,0.638,1,9,Truck,35.7,88.5,Detour,37,108,65.6,829,119760.0,0.67,62,97.07,13
ORD-01581,2023-04-15,4,5,2,1,Structural Steel,Tier 2 (Regional Distributor),Bihar,Karnataka,1533,22.7,27,0.05,0.2,0.72,0.45,0.7,0.72,0.33,0.751,1,10,Trailer,32.3,93.3,Heavy,55,301,89.8,132,1702500.0,0.58,84,98.5,11
ORD-01582,2024-11-23,11,5,4,0,Plywood,Tier 1 (Large Manufacturer),Jharkhand,Madhya Pradesh,1384,165.0,13,0.05,0.8,0.55,0.42,0.5,0.88,0.059,0.68,1,7,Mini Truck,33.4,84.1,Detour,51,139,86.1,289,15675.0,0.48,64,109.57,4
ORD-01583,2025-09-16,9,1,3,1,Fly Ash Bricks,Tier 2 (Regional Distributor),Gujarat,Maharashtra,1537,791.0,16,0.6,0.6,0.78,0.82,0.8,0.72,0.418,0.554,1,6,Container,25.0,88.8,Detour,46,677,69.0,249,6328.0,0.8,61,99.55,19
ORD-01584,2024-09-16,9,0,3,1,Plywood,Tier 3 (Local Supplier),Jharkhand,Haryana,472,1102.0,9,0.6,0.8,0.71,0.42,0.5,0.55,0.473,0.779,1,31,Mini Truck,27.7,39.8,Heavy,58,404,74.4,295,104690.0,0.56,69,107.36,15
ORD-01585,2025-09-26,9,4,3,0,TMT Steel,Tier 2 (Regional Distributor),Maharashtra,Telangana,524,193.7,15,0.6,0.3,0.7,0.78,0.6,0.72,0.245,0.454,0,0,Container,35.8,80.7,Moderate,42,521,98.8,104,12009400.0,0.74,83,105.03,17
ORD-01586,2024-12-25,12,2,4,1,OPC Cement,Tier 1 (Large Manufacturer),Uttar Pradesh,Haryana,1626,37.8,12,0.0,0.7,0.71,0.58,0.5,0.88,0.191,0.679,1,15,Truck,26.8,54.9,Detour,58,117,87.1,224,14364.0,0.65,67,102.14,4
ORD-01587,2023-01-19,1,3,1,0,OPC Cement,Tier 2 (Regional Distributor),West Bengal,Gujarat,613,7.7,7,0.0,0.7,0.82,0.62,0.4,0.72,0.314,0.494,0,0,Mini Truck,32.1,35.1,Moderate,56,754,68.3,777,2926.0,0.72,92,93.8,20
ORD-01588,2023-11-11,11,5,4,0,Structural Steel,Tier 1 (Large Manufacturer),Haryana,West Bengal,583,44.9,22,0.05,0.2,0.62,0.71,0.8,0.88,0.066,0.378,0,0,Mini Truck,26.0,92.5,Moderate,42,774,82.1,294,3367500.0,0.67,83,106.55,4
ORD-01589,2024-05-27,5,0,2,0,Coarse Aggregate,Tier 2 (Regional Distributor),Bihar,Uttar Pradesh,1261,84.0,11,0.15,0.5,0.58,0.45,0.6,0.72,0.323,0.524,1,5,Trailer,22.7,51.4,Moderate,48,461,73.1,813,100800.0,0.52,80,105.4,11
ORD-01590,2024-01-09,1,1,1,0,HDPE Pipes,Tier 2 (Regional Distributor),Tamil Nadu,West Bengal,267,125.0,16,0.0,0.1,0.62,0.75,0.8,0.72,0.233,0.377,0,0,Container,23.9,69.4,Moderate,41,536,75.6,646,56250.0,0.69,52,108.25,2
ORD-01591,2024-12-25,12,2,4,1,Paint,Tier 2 (Regional Distributor),Maharashtra,Uttar Pradesh,1419,631.0,11,0.0,0.1,0.58,0.78,0.6,0.72,0.281,0.523,1,6,Truck,31.9,95.0,Moderate,45,914,70.2,456,176680.0,0.68,81,87.25,3
ORD-01592,2024-08-06,8,1,3,0,TMT Steel,Tier 1 (Large Manufacturer),Bihar,Bihar,107,35.6,14,0.85,0.3,0.45,0.45,0.7,0.88,0.224,0.703,1,32,Trailer,28.0,58.3,Detour,54,712,83.1,960,2207200.0,0.45,72,98.87,24
ORD-01593,2023-11-25,11,5,4,0,Plywood,Tier 1 (Large Manufacturer),West Bengal,Kerala,278,222.0,8,0.05,0.8,0.68,0.62,0.95,0.88,0.227,0.411,0,0,Trailer,37.6,47.3,Moderate,57,765,89.2,953,21090.0,0.65,72,94.57,12
ORD-01594,2025-09-28,9,6,3,0,HDPE Pipes,Tier 2 (Regional Distributor),Odisha,Kerala,594,746.0,17,0.6,0.1,0.68,0.5,0.95,0.72,0.287,0.514,1,10,Truck,39.1,70.8,Moderate,47,313,71.5,694,335700.0,0.59,86,101.44,11
ORD-01595,2025-03-29,3,5,1,1,HDPE Pipes,Tier 3 (Local Supplier),Haryana,Punjab,268,252.0,16,0.0,0.1,0.74,0.71,0.5,0.55,0.553,0.464,0,0,Container,28.4,52.2,Moderate,38,944,91.8,734,113400.0,0.72,68,102.56,3
ORD-01596,2023-08-09,8,2,3,0,TMT Steel,Tier 1 (Large Manufacturer),Karnataka,Uttar Pradesh,486,18.7,15,0.85,0.3,0.58,0.72,0.6,0.88,0.02,0.509,0,0,Mini Truck,37.6,61.1,Moderate,57,828,98.7,403,1159400.0,0.65,62,102.46,11
ORD-01597,2024-04-29,4,0,2,0,TMT Steel,Tier 3 (Local Supplier),Jharkhand,Uttar Pradesh,1398,17.2,19,0.05,0.3,0.58,0.42,0.6,0.55,0.551,0.813,1,27,Container,29.3,78.7,Heavy,65,691,76.5,427,1066400.0,0.5,95,106.11,20
ORD-01598,2023-01-17,1,1,1,1,Structural Steel,Tier 2 (Regional Distributor),Rajasthan,Rajasthan,218,32.2,21,0.0,0.2,0.65,0.65,0.3,0.72,0.273,0.508,1,26,Container,19.3,78.1,Moderate,51,306,77.4,552,2415000.0,0.65,86,94.85,1
ORD-01599,2025-05-28,5,2,2,0,Coarse Aggregate,Tier 3 (Local Supplier),Karnataka,Punjab,719,43.1,8,0.15,0.5,0.74,0.72,0.5,0.55,0.427,0.411,0,0,Truck,24.2,90.6,Moderate,40,340,98.3,796,51720.0,0.73,86,98.81,3
ORD-01600,2023-08-24,8,3,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Gujarat,Kerala,672,129.0,12,0.85,0.6,0.68,0.82,0.95,0.55,0.507,0.597,1,9,Container,22.3,54.1,Detour,44,663,84.0,911,1032.0,0.75,70,98.14,5
ORD-01601,2023-07-31,7,0,3,0,Paint,Tier 3 (Local Supplier),Madhya Pradesh,Telangana,276,122.0,5,0.9,0.1,0.7,0.55,0.6,0.55,0.306,0.566,1,1,Truck,30.1,57.6,Detour,40,226,97.9,408,34160.0,0.62,98,118.61,6
ORD-01602,2023-11-01,11,2,4,0,Coarse Aggregate,Tier 1 (Large Manufacturer),Karnataka,Bihar,1016,27.2,10,0.05,0.5,0.45,0.72,0.7,0.88,0.138,0.405,0,0,Mini Truck,29.7,92.7,Moderate,62,554,92.8,126,32640.0,0.58,72,104.67,11
ORD-01603,2024-01-29,1,0,1,0,River Sand,Tier 2 (Regional Distributor),Maharashtra,Telangana,535,24.5,8,0.0,0.9,0.7,0.78,0.6,0.72,0.254,0.334,0,0,Truck,23.2,50.9,Clear,33,893,91.1,801,44100.0,0.74,72,98.7,2
ORD-01604,2023-04-15,4,5,2,1,Structural Steel,Tier 2 (Regional Distributor),Madhya Pradesh,Rajasthan,656,36.4,23,0.05,0.2,0.65,0.55,0.3,0.72,0.243,0.652,1,24,Truck,30.2,60.1,Detour,57,127,70.6,672,2730000.0,0.6,92,97.81,16
ORD-01605,2025-05-22,5,3,2,0,Electrical Cable,Tier 1 (Large Manufacturer),Madhya Pradesh,Bihar,614,227.0,20,0.15,0.1,0.45,0.55,0.7,0.88,0.106,0.344,0,0,Mini Truck,21.5,67.0,Clear,36,262,62.2,394,499400.0,0.5,58,115.9,8
ORD-01606,2024-07-05,7,4,3,0,AAC Blocks,Tier 2 (Regional Distributor),Uttar Pradesh,Punjab,1753,1366.0,19,0.9,0.2,0.74,0.58,0.5,0.72,0.359,0.429,0,0,Container,30.8,43.7,Moderate,48,753,65.0,371,75130.0,0.66,80,92.76,10
ORD-01607,2023-04-08,4,5,2,0,River Sand,Tier 1 (Large Manufacturer),Maharashtra,Maharashtra,168,77.3,7,0.05,0.9,0.78,0.78,0.8,0.88,0.123,0.361,0,0,Trailer,35.7,57.7,Moderate,30,376,61.0,778,139140.0,0.78,78,90.86,19
ORD-01608,2025-08-24,8,6,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Tamil Nadu,Bihar,280,383.0,10,0.85,0.6,0.45,0.75,0.7,0.55,0.364,0.522,0,0,Truck,19.5,62.7,Moderate,51,974,87.8,393,3064.0,0.6,68,102.82,3
ORD-01609,2025-10-03,10,4,4,1,AAC Blocks,Tier 2 (Regional Distributor),Rajasthan,Tamil Nadu,170,632.0,12,0.2,0.2,0.75,0.65,0.7,0.72,0.443,0.592,1,4,Mini Truck,25.3,70.6,Detour,50,316,73.0,963,34760.0,0.7,98,103.37,18
ORD-01610,2023-09-24,9,6,3,0,AAC Blocks,Tier 2 (Regional Distributor),Punjab,Odisha,932,137.0,15,0.6,0.2,0.5,0.74,0.8,0.72,0.428,0.544,0,0,Trailer,35.4,53.0,Moderate,45,548,82.3,636,7535.0,0.62,64,103.86,11
ORD-01611,2025-12-19,12,4,4,0,Vitrified Tiles,Tier 2 (Regional Distributor),Gujarat,Kerala,1017,671.0,24,0.0,0.2,0.68,0.82,0.95,0.72,0.357,0.407,0,0,Trailer,25.5,78.6,Moderate,33,333,82.1,516,436150.0,0.75,88,113.3,20
ORD-01612,2025-02-25,2,1,1,0,OPC Cement,Tier 1 (Large Manufacturer),Karnataka,Kerala,1518,29.4,11,0.0,0.7,0.68,0.72,0.95,0.88,0.106,0.414,0,0,Mini Truck,30.2,85.5,Moderate,41,572,68.9,492,11172.0,0.7,53,114.2,22
ORD-01613,2024-01-26,1,4,1,0,Coarse Aggregate,Tier 3 (Local Supplier),West Bengal,Haryana,1331,17.5,11,0.0,0.5,0.71,0.62,0.5,0.55,0.446,0.531,0,0,Mini Truck,18.2,65.1,Moderate,46,274,98.4,155,21000.0,0.67,70,104.36,9
ORD-01614,2024-12-03,12,1,4,0,Fly Ash Bricks,Tier 3 (Local Supplier),West Bengal,Odisha,907,985.0,13,0.0,0.6,0.5,0.62,0.8,0.55,0.531,0.594,1,20,Truck,29.4,55.9,Detour,50,293,66.0,565,7880.0,0.56,80,98.09,7
ORD-01615,2023-11-11,11,5,4,0,TMT Steel,Tier 1 (Large Manufacturer),Gujarat,Bihar,370,9.2,14,0.05,0.3,0.45,0.82,0.7,0.88,0.09,0.528,0,0,Trailer,24.1,82.9,Moderate,56,324,57.0,969,570400.0,0.64,52,94.68,22
ORD-01616,2024-12-12,12,3,4,0,AAC Blocks,Tier 2 (Regional Distributor),Kerala,Punjab,180,58.0,12,0.0,0.2,0.74,0.68,0.5,0.72,0.172,0.517,0,0,Mini Truck,29.2,65.1,Moderate,34,274,83.2,464,3190.0,0.71,50,98.0,22
ORD-01617,2023-05-19,5,4,2,0,Electrical Cable,Tier 2 (Regional Distributor),Madhya Pradesh,Haryana,1134,317.0,22,0.15,0.1,0.71,0.55,0.5,0.72,0.273,0.375,0,0,Mini Truck,29.4,52.5,Moderate,29,960,99.5,715,697400.0,0.63,98,110.38,10
ORD-01618,2024-07-15,7,0,3,0,Paint,Tier 1 (Large Manufacturer),Rajasthan,Maharashtra,1066,327.0,9,0.9,0.1,0.78,0.65,0.8,0.88,0.02,0.504,0,0,Mini Truck,34.2,74.3,Moderate,41,817,74.7,163,91560.0,0.72,50,95.28,11
ORD-01619,2024-01-25,1,3,1,0,Paint,Tier 2 (Regional Distributor),West Bengal,Kerala,1473,199.0,11,0.0,0.1,0.68,0.62,0.95,0.72,0.184,0.661,1,30,Mini Truck,20.4,83.8,Detour,53,201,72.0,682,55720.0,0.65,67,99.67,2
ORD-01620,2025-11-09,11,6,4,0,Structural Steel,Tier 3 (Local Supplier),Odisha,Bihar,1644,7.1,28,0.05,0.2,0.45,0.5,0.7,0.55,0.402,0.598,1,3,Container,19.7,62.4,Detour,43,739,90.3,645,532500.0,0.47,81,95.71,3
ORD-01621,2024-02-28,2,2,1,0,River Sand,Tier 1 (Large Manufacturer),Karnataka,Telangana,1734,71.5,14,0.0,0.9,0.7,0.72,0.6,0.88,0.04,0.384,0,0,Truck,31.6,59.4,Moderate,36,703,74.7,255,128700.0,0.71,57,97.79,4
ORD-01622,2023-01-19,1,3,1,0,HDPE Pipes,Tier 2 (Regional Distributor),Madhya Pradesh,Punjab,522,224.0,17,0.0,0.1,0.74,0.55,0.5,0.72,0.099,0.335,0,0,Trailer,32.4,39.6,Clear,26,550,76.8,428,100800.0,0.65,51,99.17,2
ORD-01623,2024-03-27,3,2,1,1,Fly Ash Bricks,Tier 3 (Local Supplier),Rajasthan,Madhya Pradesh,1375,2497.0,15,0.0,0.6,0.55,0.65,0.5,0.55,0.332,0.558,1,8,Mini Truck,36.0,65.8,Detour,55,951,61.9,798,19976.0,0.6,92,94.12,1
ORD-01624,2023-04-04,4,1,2,0,HDPE Pipes,Tier 1 (Large Manufacturer),Rajasthan,Maharashtra,404,207.0,17,0.05,0.1,0.78,0.65,0.8,0.88,0.2,0.588,1,1,Truck,25.5,91.6,Detour,52,755,58.5,835,93150.0,0.72,86,103.33,20
ORD-01625,2024-07-22,7,0,3,0,River Sand,Tier 2 (Regional Distributor),Jharkhand,Odisha,446,41.0,8,0.9,0.9,0.5,0.42,0.8,0.72,0.144,0.708,1,26,Mini Truck,20.4,41.1,Detour,67,806,74.3,554,73800.0,0.46,52,99.53,14
ORD-01626,2024-05-24,5,4,2,0,Coarse Aggregate,Tier 3 (Local Supplier),Tamil Nadu,Maharashtra,442,29.5,7,0.15,0.5,0.78,0.75,0.8,0.55,0.511,0.564,1,4,Trailer,23.3,71.8,Detour,58,763,70.6,275,35400.0,0.77,76,102.07,1
ORD-01627,2025-01-25,1,5,1,0,AAC Blocks,Tier 1 (Large Manufacturer),Punjab,Haryana,755,89.0,14,0.0,0.2,0.71,0.74,0.5,0.88,0.226,0.496,0,0,Trailer,23.7,56.0,Moderate,35,473,80.1,950,4895.0,0.72,67,104.99,19
ORD-01628,2025-04-16,4,2,2,1,Vitrified Tiles,Tier 2 (Regional Distributor),Uttar Pradesh,Maharashtra,240,391.0,20,0.05,0.2,0.78,0.58,0.8,0.72,0.198,0.512,1,1,Mini Truck,37.1,42.2,Moderate,53,253,70.7,209,254150.0,0.68,96,93.7,3
ORD-01629,2024-03-25,3,0,1,1,Paint,Tier 2 (Regional Distributor),Karnataka,Rajasthan,782,365.0,7,0.0,0.1,0.65,0.72,0.3,0.72,0.296,0.486,0,0,Mini Truck,23.0,44.7,Moderate,39,536,87.1,413,102200.0,0.69,81,106.86,18
ORD-01630,2023-08-06,8,6,3,0,Paint,Tier 3 (Local Supplier),Punjab,Bihar,778,228.0,7,0.85,0.1,0.45,0.74,0.7,0.55,0.382,0.625,1,45,Trailer,23.1,64.6,Detour,52,805,97.1,109,63840.0,0.59,86,96.4,5
ORD-01631,2024-02-27,2,1,1,0,Electrical Cable,Tier 1 (Large Manufacturer),Uttar Pradesh,Rajasthan,1222,260.0,23,0.0,0.1,0.65,0.58,0.3,0.88,0.035,0.444,0,0,Truck,36.4,83.5,Moderate,45,625,83.6,851,572000.0,0.61,76,113.52,4
ORD-01632,2025-03-20,3,3,1,0,River Sand,Tier 2 (Regional Distributor),Gujarat,Punjab,1565,35.8,13,0.0,0.9,0.74,0.82,0.5,0.72,0.238,0.377,0,0,Container,36.5,73.9,Moderate,42,404,60.3,269,64440.0,0.78,81,98.19,15
